 %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
 % Every line represents the global moments of the system, considering all particles
 % in all the domain, at a certain time. In the order (SI units):
 %
 % Time [s]
 % rho
 % ux  uy  uz
 % Pxx  Pxy  Pxz  Pyy  Pyz  Pzz
 % qx  qy  qz
 % Qxxx  Qxxy  Qxyy  Qyyy  Qyyz  Qyzz  Qzzz  Qxxz  Qxzz  Qxyz
 % Riijj
 % Rxxjj  Rxyjj  Rxzjj  Ryyjj  Ryzjj  Rzzjj
 % Sxiijj  Syiijj  Sziijj
 %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
   0.0000000000000000        9.1093837015052454E-014   959.58475634285116       -581.46140541011869        3625.1150000050270        2.7351097392394098E-002  -2.2279661759719451E-004  -8.0594343163484277E-005  0.13777498784344921       -8.2590163214348684E-004  0.27740420988146269       -949.77978382692936        2590.3170357824847        3427.1100313835927        6.3911242269174311        446.55676493842788       -66.633989528571860        657.70611111243613        434.43883903355101        1486.0541597316130        3092.2302254845790       -99.559033134510884       -889.53691852530176       -68.467163289709262        4269967268716.2178        148972112089.02408       -1928125806.6758757        1105953263.1735628        1085021942250.6427       -15990713616.568340        3035973214376.5532       -20102117961909912.        36984813615261952.        1.1397487967865102E+017
   1.0000000000000000E-008   9.1093837015052454E-014   891.09448407382229       -814.59642623227057        641.24515229159488        6.2919428415716544E-002   1.8523725143761690E-005  -3.5966081764379369E-004  0.13875212468785875       -6.3416143014950310E-004  0.23350754790255368       -1190.5014927502916        367.64010320562767        2846.8661175411812        30.981003548746202        356.10271603348508       -627.80488668616431       -1175.8605422667613        516.38521366060559        1187.3979294389269        2569.9483052023984       -239.46740132178400       -593.67760961287343        130.25675814679158        3970907902304.1382        455723724568.13324       -2468745862.4469175       -1446418371.6570201        1094485551252.0957       -13051556203.778419        2420698626483.8843       -30165498113841564.       -37109143295109096.        71431515271836616.     
   2.0000000000000000E-008   9.1093837015052454E-014  -1342.0202048546466        1.5213288788235104        3647.8523974586574        8.5869379067878573E-002   1.6268807124204527E-004  -6.4525561589550144E-004  0.13853999285418742        2.8904497569034124E-005  0.20313357695164103       -1813.7522871883248        1701.2681653646659        1749.0127365386602       -1921.5892601842729        450.85967373664710       -431.05181941595970        1104.4084663108131        156.53974861163451        146.00002531721896        1718.0171582288888       -125.54417030184727        538.88879241192399       -769.55058846358691        3741068679537.6411        646955936773.21692        326925581.70829022       -4294790293.8225927        1093837169500.4664       -1583150723.1388154        2000275573263.9360       -33784840748910808.        4791127572186718.0        51014301729951432.     
   3.0000000000000004E-008   9.1093837015052454E-014  -962.64117783941845       -2601.7291023288922       -3770.1859068556464       0.10226692674135411        2.1771823932886382E-004  -1.1131394647955389E-004  0.13704668150276561       -3.8581719235452326E-004  0.18238366432115496       -341.46009477493652        3646.7517730449258       -368.14208094400624        64.783047326930856        637.63545908555966       -441.86868384614070        1874.8001637481318        460.16631897525497        1134.3161502112266       -1240.5894304576018        412.28103053834229        35.625541744275445       -49.492135160533259        3556466615597.9390        782275186669.33569        2680690544.3353114        2584810302.0281925        1070379324770.7041       -3949031539.5782433        1703812104157.8743       -8066238308229101.0        55130196202454688.       -13507209672399210.     
   4.0000000000000001E-008   9.1093837015052454E-014  -2315.3927061639297       -866.06333537192734        191.09228330538079       0.11219005896255312        3.2122303202101782E-004  -4.4170485075607752E-004  0.13579800185359456       -2.5791306419821388E-004  0.16616908390096202       -976.80824173281610        1579.4556228162992        166.05558703428395       -862.47489169376229       -1110.1816815798795        29.291159338096591        2264.9589620086922        290.00834171541078        424.67834238751107        529.37986926192843       -653.33262394302506       -143.62450937716932        105.22537832405621        3386159590326.2212        856150397521.88708        1431350480.6558900       -2388385538.6089897        1053646796768.7855       -5240018105.9804134        1476362396035.4829       -33327488663197300.        7634088869348930.0        1375506488426561.8     
   4.9999999999999998E-008   9.1093837015052454E-014  -1377.3917154167625       -1595.9660668585150        2063.0860128790832       0.11860136984469985        4.3212727672073170E-004   6.2049550961107699E-005  0.13395330431319713       -1.2698119337778140E-005  0.15554398670729672       -1837.0597055334840       -417.53606821219887        1192.1701314661957       -1103.2106356544116       -1050.4744960313244       -922.07525919090392        470.38912371096239        671.93839691731500        162.54930410817647       -344.00365457279503        864.23538912166566        188.22618931179488        711.06942380010719        3251682202153.6025        899644734505.95410        3737453981.0007701        2995569894.1325021        1029446163702.5961        631914037.82294464        1322591303945.0508       -44686608602574520.       -24638117150017388.        21271284276622440.     
   6.0000000000000008E-008   9.1093837015052454E-014  -1360.4486598355109        2053.4505168086780        1935.0299545302751       0.12177936854982120       -8.3081492303752329E-005  -3.9619438195425354E-004  0.13294258522996147        1.9214768250746815E-004  0.14611632943504027       -820.35865240313353        406.93738757336143        3618.2762214821773       -1049.0960964591259       -199.80255409380067       -19.835119993169236        940.41232549042093        302.65713988700367       -333.67238382324410        1554.9641654892032        1760.6549161060254        248.57256404915950       -194.13214468714858        3112300089003.3550        918175982256.28772       -1003386685.1886582       -2535482129.7306247        1004500592729.1628        2724514966.7812428        1189623514017.8970       -28220841654006968.       -24689022166137044.        62245721965876056.     
   7.0000000000000005E-008   9.1093837015052454E-014  -1110.5695185769982       -331.02573162414706        2850.2005606374150       0.12255724318830336       -3.9409596563468128E-004  -1.5907191495300169E-005  0.13168372725826302        9.9987250634939225E-005  0.13937770841687183        2578.0281636057298        628.55312742320132        3896.5777676376906        1423.3593593833136        118.41854451794386        431.51989240126204        281.35133055963604        393.24669234042233        228.78325234560080        2658.6039337370034        844.72714156024620        723.14891182113900       -88.606732548308855        2983203030877.1519        901891660489.56519       -1889924182.5450995        3883322306.0734658        983296076537.04053        1030109764.2751600        1098015293850.5253        54201009188402384.       -14054707314381914.        72271373505288800.     
   8.0000000000000002E-008   9.1093837015052454E-014  -367.23177319227386        3224.0591549747292       -1533.5831634755157       0.12295716098732380       -1.3210962577195825E-004   2.6206610499241031E-004  0.12989611162313250       -5.3918523401618082E-005  0.13505360712971115        1379.3993560633337       -536.51512205772906        686.55520493480049        1336.8552830935689       -834.23871633677527        242.67920623596569        4.6569594213620560       -182.61184063974923        293.06663485772174        175.87936833887773        693.28767723566318       -200.13513326623328        132.13454193966979        2889478028141.4834        893747092052.17395       -1234756281.6818686        7320085335.1798878        954067501177.87292       -52177533.516845986        1041663434911.3792        21506682812781128.       -25081120254398408.        3478308571434535.0     
   8.9999999999999999E-008   9.1093837015052454E-014   3599.6325415832866       -597.42731191376879       -1047.9298828599378       0.12330716903567326       -3.9665890873696305E-004   4.7399987168238173E-004  0.12779849015026581       -1.9767359960233845E-004  0.13101763156541565        2612.6384652866641       -1212.0572483912485        2231.4285560329804        1598.1592615708357       -876.62686003010572        910.52589374235890       -582.01971808694441        331.11960202279943        246.58932972584495        1301.5234875632423        598.78546644696667        103.95330997350865        377.41787117986217        2800562407866.9600        891131168453.19629       -4310926406.0737972        5275115655.6169825        928931171938.89404       -1358695976.7763507        980500067474.90466        46646368570650704.       -32147696976201004.        56108284606904512.     
