   2.9268e+04   2.0058e-13   3.8526e-16   3.8363e-16   6.1938e-16   7.1465e-17   4.4711e-16
   3.2708e+04   2.1690e-13   5.7227e-16   5.8353e-16   9.6966e-16   1.2964e-16   8.0232e-16
   3.6553e+04   2.3144e-13   8.1998e-16   8.4937e-16   1.4493e-15   2.2268e-16   1.3638e-15
   4.0849e+04   2.4387e-13   1.1374e-15   1.1884e-15   2.0779e-15   3.6409e-16   2.2080e-15
   4.5651e+04   2.5393e-13   1.5322e-15   1.6048e-15   2.8698e-15   5.6930e-16   3.4215e-15
   5.1016e+04   2.6150e-13   2.0101e-15   2.0991e-15   3.8325e-15   8.5494e-16   5.0969e-15
   5.7013e+04   2.6656e-13   2.5747e-15   2.6681e-15   4.9661e-15   1.2377e-15   7.3281e-15
   6.3715e+04   2.6918e-13   3.2269e-15   3.3054e-15   6.2629e-15   1.7334e-15   1.0204e-14
   7.1204e+04   2.6954e-13   3.9650e-15   4.0016e-15   7.7083e-15   2.3555e-15   1.3806e-14
   7.9573e+04   2.6784e-13   4.7850e-15   4.7453e-15   9.2819e-15   3.1142e-15   1.8200e-14
   8.8927e+04   2.6434e-13   5.6802e-15   5.5236e-15   1.0959e-14   4.0160e-15   2.3437e-14
   9.9379e+04   2.5931e-13   6.6421e-15   6.3234e-15   1.2713e-14   5.0627e-15   2.9551e-14
   1.1106e+05   2.5304e-13   7.6605e-15   7.1316e-15   1.4515e-14   6.2514e-15   3.6558e-14
   1.2411e+05   2.4580e-13   8.7240e-15   7.9360e-15   1.6338e-14   7.5747e-15   4.4459e-14
   1.3870e+05   2.3786e-13   9.8203e-15   8.7254e-15   1.8155e-14   9.0210e-15   5.3241e-14
   1.5501e+05   2.2944e-13   1.0937e-14   9.4903e-15   1.9943e-14   1.0575e-14   6.2878e-14
   1.7323e+05   2.2075e-13   1.2061e-14   1.0222e-14   2.1679e-14   1.2219e-14   7.3337e-14
   1.9359e+05   2.1200e-13   1.3179e-14   1.0915e-14   2.3346e-14   1.3933e-14   8.4577e-14
   2.1634e+05   2.0333e-13   1.4281e-14   1.1564e-14   2.4929e-14   1.5695e-14   9.6552e-14
   2.4177e+05   1.9488e-13   1.5355e-14   1.2165e-14   2.6417e-14   1.7483e-14   1.0921e-13
   2.7019e+05   1.8676e-13   1.6390e-14   1.2715e-14   2.7800e-14   1.9275e-14   1.2248e-13
   3.0195e+05   1.7907e-13   1.7378e-14   1.3214e-14   2.9072e-14   2.1050e-14   1.3629e-13
   3.3744e+05   1.7185e-13   1.8311e-14   1.3660e-14   3.0230e-14   2.2788e-14   1.5055e-13
   3.7711e+05   1.6516e-13   1.9182e-14   1.4054e-14   3.1271e-14   2.4472e-14   1.6517e-13
   4.2143e+05   1.5901e-13   1.9986e-14   1.4397e-14   3.2195e-14   2.6085e-14   1.8003e-13
   4.7097e+05   1.5342e-13   2.0719e-14   1.4691e-14   3.3003e-14   2.7614e-14   1.9500e-13
   5.2633e+05   1.4836e-13   2.1378e-14   1.4936e-14   3.3698e-14   2.9045e-14   2.0995e-13
   5.8820e+05   1.4381e-13   2.1962e-14   1.5134e-14   3.4283e-14   3.0371e-14   2.2476e-13
   6.5733e+05   1.3974e-13   2.2469e-14   1.5289e-14   3.4760e-14   3.1584e-14   2.3928e-13
   7.3460e+05   1.3612e-13   2.2901e-14   1.5401e-14   3.5136e-14   3.2678e-14   2.5339e-13
   8.2095e+05   1.3291e-13   2.3258e-14   1.5474e-14   3.5413e-14   3.3651e-14   2.6698e-13
   9.1744e+05   1.3007e-13   2.3541e-14   1.5509e-14   3.5598e-14   3.4500e-14   2.7994e-13
   1.0253e+06   1.2756e-13   2.3754e-14   1.5509e-14   3.5695e-14   3.5227e-14   2.9217e-13
   1.1458e+06   1.2536e-13   2.3897e-14   1.5477e-14   3.5709e-14   3.5833e-14   3.0360e-13
   1.2805e+06   1.2342e-13   2.3974e-14   1.5413e-14   3.5647e-14   3.6321e-14   3.1417e-13
   1.4310e+06   1.2171e-13   2.3989e-14   1.5322e-14   3.5513e-14   3.6695e-14   3.2383e-13
   1.5992e+06   1.2021e-13   2.3946e-14   1.5206e-14   3.5315e-14   3.6962e-14   3.3256e-13
   1.7872e+06   1.1890e-13   2.3850e-14   1.5067e-14   3.5060e-14   3.7129e-14   3.4037e-13
   1.9972e+06   1.1776e-13   2.3707e-14   1.4910e-14   3.4756e-14   3.7206e-14   3.4729e-13
   2.2320e+06   1.1677e-13   2.3524e-14   1.4738e-14   3.4414e-14   3.7205e-14   3.5338e-13
   2.4943e+06   1.1594e-13   2.3311e-14   1.4557e-14   3.4045e-14   3.7142e-14   3.5874e-13
   2.7875e+06   1.1528e-13   2.3078e-14   1.4373e-14   3.3665e-14   3.7033e-14   3.6352e-13
   3.1152e+06   1.1481e-13   2.2836e-14   1.4191e-14   3.3288e-14   3.6899e-14   3.6789e-13
   3.4814e+06   1.1455e-13   2.2599e-14   1.4020e-14   3.2933e-14   3.6760e-14   3.7204e-13
